id_cliente,nome,idade,sexo,cidade,uf,segmento,tempo_relacionamento,faixa_renda,tipo_conta,app_favorito,persona,faixa_renda_cod
14510,pietra martins,37,m,parnamirim,rn,varejo,4,até r$ 2.000,corrente,android,cliente tradicional,0
14511,anna liz cunha,74,m,vitória da conquista,ba,varejo,20,até r$ 2.000,corrente,android,idoso,0
14512,davi lucas carvalho,33,f,bauru,sp,varejo,3,r$ 10.001 – r$ 20.000,digital,ios,investidor,3
14513,antony da rocha,71,f,foz do iguaçu,pr,uniclass,21,r$ 2.001 – r$ 5.000,corrente,android,idoso,1
14514,arthur pacheco,39,m,rio de janeiro,rj,varejo,8,r$ 2.001 – r$ 5.000,corrente,android,cliente tradicional,1
14515,aurora da paz,20,f,parnaíba,pi,varejo,0,r$ 2.001 – r$ 5.000,digital,ios,jovem digital,1
14516,ryan macedo,48,m,petrolina,pe,uniclass,19,r$ 10.001 – r$ 20.000,corrente,ios,investidor,3
14517,maya rezende,48,m,belém,pa,personnalité,16,acima de r$ 20.000,corrente,android,premium,4
14518,luara lima,43,m,caruaru,pe,varejo,6,r$ 5.001 – r$ 10.000,corrente,android,cliente tradicional,2
14519,gabriel moraes,72,m,belo horizonte,mg,varejo,13,r$ 10.001 – r$ 20.000,corrente,android,idoso,3
14520,mathias aragão,21,f,taguatinga,df,varejo,1,até r$ 2.000,digital,android,jovem digital,0
14521,sarah freitas,26,f,belo horizonte,mg,uniclass,3,até r$ 2.000,digital,ios,jovem digital,0
14522,milena aragão,46,f,criciúma,sc,uniclass,13,r$ 2.001 – r$ 5.000,corrente,android,cliente tradicional,1
14523,dante brito,37,m,são paulo,sp,varejo,4,r$ 2.001 – r$ 5.000,digital,android,cliente tradicional,1
14524,stella mendes,26,m,são josé,sc,uniclass,3,r$ 2.001 – r$ 5.000,digital,android,jovem digital,1
14525,ryan barros,25,m,porto nacional,to,varejo,0,até r$ 2.000,digital,android,jovem digital,0
14526,ana lívia costela,46,m,olinda,pe,personnalité,10,acima de r$ 20.000,corrente,android,premium,4
14527,enzo gabriel duarte,35,f,santos,sp,varejo,5,r$ 10.001 – r$ 20.000,salário,android,cliente tradicional,3
14528,francisco azevedo,26,f,contagem,mg,personnalité,6,até r$ 2.000,digital,android,jovem digital,0
14529,theodoro da conceição,44,f,caruaru,pe,varejo,8,r$ 10.001 – r$ 20.000,corrente,ios,investidor,3
14530,luana mendes,22,m,montes claros,mg,varejo,2,r$ 5.001 – r$ 10.000,corrente,ios,jovem digital,2
14531,sophie jesus,36,f,teresina,pi,varejo,10,r$ 10.001 – r$ 20.000,corrente,android,cliente tradicional,3
14532,luigi pires,24,f,guarulhos,sp,varejo,2,até r$ 2.000,salário,ios,jovem digital,0
14533,gustavo henrique albuquerque,34,m,osasco,sp,uniclass,6,r$ 2.001 – r$ 5.000,corrente,android,cliente tradicional,1
14534,maria vitória novaes,20,f,sinop,mt,varejo,0,r$ 2.001 – r$ 5.000,digital,android,jovem digital,1
14535,eduardo novaes,77,f,florianópolis,sc,varejo,39,até r$ 2.000,corrente,android,idoso,0
14536,maria alice brito,41,m,anápolis,go,varejo,7,até r$ 2.000,digital,android,cliente tradicional,0
14537,caleb pimenta,50,m,nova iguaçu,rj,personnalité,11,acima de r$ 20.000,corrente,ios,investidor,4
14538,jade pires,38,f,cariacica,es,personnalité,11,r$ 2.001 – r$ 5.000,corrente,ios,premium,1
14539,sabrina dias,42,f,rio verde,go,varejo,8,r$ 2.001 – r$ 5.000,digital,android,cliente tradicional,1
14540,lavínia da rosa,24,m,joinville,sc,personnalité,3,r$ 5.001 – r$ 10.000,corrente,ios,jovem digital,2
14541,josé miguel farias,41,m,joinville,sc,varejo,12,até r$ 2.000,corrente,android,cliente tradicional,0
14542,maria aragão,41,f,juiz de fora,mg,personnalité,12,r$ 10.001 – r$ 20.000,digital,android,premium,3
14543,joana ramos,40,m,garanhuns,pe,varejo,8,até r$ 2.000,digital,android,cliente tradicional,0
14544,ágatha rezende,39,f,campos dos goytacazes,rj,uniclass,9,r$ 2.001 – r$ 5.000,corrente,android,cliente tradicional,1
14545,andré casa grande,35,m,uberlândia,mg,personnalité,5,r$ 10.001 – r$ 20.000,salário,android,cliente tradicional,3
14546,liz pacheco,40,m,bauru,sp,varejo,4,r$ 5.001 – r$ 10.000,salário,android,cliente tradicional,2
14547,miguel da cruz,38,f,bayeux,pb,varejo,17,r$ 5.001 – r$ 10.000,corrente,android,cliente tradicional,2
14548,diego freitas,38,f,taguatinga,df,personnalité,7,acima de r$ 20.000,digital,android,premium,4
14549,vinicius cavalcanti,39,m,vilhena,ro,uniclass,9,acima de r$ 20.000,corrente,android,premium,4
14550,matteo albuquerque,22,f,cascavel,pr,varejo,1,r$ 2.001 – r$ 5.000,corrente,android,jovem digital,1
14551,isis andrade,37,f,são gonçalo,rj,uniclass,12,r$ 5.001 – r$ 10.000,corrente,android,cliente tradicional,2
14552,cauê cirino,40,f,aparecida de goiânia,go,varejo,5,até r$ 2.000,digital,ios,cliente tradicional,0
14553,mathias aragão,50,f,ponta grossa,pr,uniclass,8,acima de r$ 20.000,corrente,ios,premium,4
14554,léo montenegro,35,m,são paulo,sp,uniclass,7,r$ 5.001 – r$ 10.000,corrente,ios,investidor,2
14555,luana farias,47,f,petrópolis,rj,uniclass,3,r$ 2.001 – r$ 5.000,salário,android,cliente tradicional,1
14556,bruna sampaio,65,m,paulista,pe,varejo,27,r$ 5.001 – r$ 10.000,corrente,android,idoso,2
14557,arthur miguel rocha,39,m,caxias do sul,rs,uniclass,11,r$ 2.001 – r$ 5.000,digital,ios,investidor,1
14558,beatriz carvalho,68,f,lauro de freitas,ba,varejo,23,r$ 5.001 – r$ 10.000,corrente,android,idoso,2
14559,lucca da paz,55,m,nova iguaçu,rj,uniclass,8,r$ 10.001 – r$ 20.000,corrente,ios,premium,3
14560,gabriel brito,44,f,santos,sp,varejo,14,até r$ 2.000,corrente,android,cliente tradicional,0
14561,amanda viana,36,m,mauá,sp,personnalité,9,acima de r$ 20.000,corrente,ios,premium,4
14562,leandro alves,72,m,niterói,rj,varejo,5,r$ 5.001 – r$ 10.000,salário,ios,idoso,2
14563,isis jesus,24,m,governador valadares,mg,personnalité,2,r$ 2.001 – r$ 5.000,corrente,ios,jovem digital,1
14564,maria luiza andrade,40,f,betim,mg,uniclass,5,r$ 2.001 – r$ 5.000,salário,ios,cliente tradicional,1
14565,gustavo dias,49,f,petrolina,pe,personnalité,5,r$ 2.001 – r$ 5.000,corrente,android,premium,1
14566,dom da cunha,45,f,recife,pe,varejo,6,r$ 10.001 – r$ 20.000,corrente,ios,cliente tradicional,3
14567,antonella sousa,43,m,curitiba,pr,varejo,11,r$ 2.001 – r$ 5.000,corrente,ios,cliente tradicional,1
14568,joão miguel almeida,20,f,parintins,am,varejo,1,até r$ 2.000,digital,ios,jovem digital,0
14569,gabriel guerra,36,f,iguatu,ce,uniclass,11,r$ 2.001 – r$ 5.000,corrente,android,cliente tradicional,1
14570,laís da cruz,68,f,londrina,pr,varejo,5,acima de r$ 20.000,salário,ios,idoso,4
14571,noah sousa,50,m,santos,sp,personnalité,15,r$ 2.001 – r$ 5.000,digital,ios,investidor,1
14572,rafaela casa grande,26,m,planaltina,df,varejo,2,r$ 5.001 – r$ 10.000,digital,ios,jovem digital,2
14573,josé miguel carvalho,33,m,são gonçalo,rj,varejo,11,r$ 5.001 – r$ 10.000,corrente,ios,cliente tradicional,2
14574,joão gabriel da mota,40,m,gravataí,rs,varejo,11,até r$ 2.000,digital,android,cliente tradicional,0
14575,breno andrade,42,f,caruaru,pe,varejo,9,r$ 5.001 – r$ 10.000,corrente,ios,cliente tradicional,2
14576,antonella da conceição,44,f,guarulhos,sp,uniclass,19,r$ 5.001 – r$ 10.000,digital,android,investidor,2
14577,josé pedro cirino,72,m,londrina,pr,varejo,33,r$ 2.001 – r$ 5.000,corrente,android,idoso,1
14578,luiz gustavo aragão,32,m,ponta porã,ms,varejo,9,r$ 2.001 – r$ 5.000,digital,ios,cliente tradicional,1
14579,esther garcia,64,m,santos,sp,varejo,29,r$ 2.001 – r$ 5.000,corrente,android,idoso,1
14580,joão lucas rezende,24,f,são paulo,sp,uniclass,2,até r$ 2.000,digital,ios,jovem digital,0
14581,benjamin brito,23,m,mauá,sp,varejo,1,até r$ 2.000,digital,android,jovem digital,0
14582,caleb barbosa,37,m,santa maria,rs,varejo,7,r$ 2.001 – r$ 5.000,corrente,ios,cliente tradicional,1
14583,ian teixeira,58,m,três lagoas,ms,personnalité,27,acima de r$ 20.000,corrente,ios,premium,4
14584,oliver da cunha,37,f,mauá,sp,varejo,9,acima de r$ 20.000,corrente,ios,cliente tradicional,4
14585,sophie das neves,24,f,juazeiro,ba,varejo,2,r$ 5.001 – r$ 10.000,digital,android,jovem digital,2
14586,otto câmara,21,m,betim,mg,varejo,1,até r$ 2.000,corrente,android,jovem digital,0
14587,guilherme correia,50,m,montes claros,mg,personnalité,9,acima de r$ 20.000,digital,android,premium,4
14588,rafael ramos,47,m,imperatriz,ma,varejo,20,até r$ 2.000,corrente,android,cliente tradicional,0
14589,luiz fernando fonseca,25,f,samambaia,df,varejo,1,até r$ 2.000,digital,ios,jovem digital,0
14590,luiz miguel moreira,24,f,lauro de freitas,ba,uniclass,3,acima de r$ 20.000,corrente,ios,jovem digital,4
14591,gabriela camargo,48,f,ribeirão preto,sp,uniclass,22,r$ 10.001 – r$ 20.000,corrente,ios,premium,3
14592,paulo castro,23,m,dourados,ms,varejo,4,r$ 2.001 – r$ 5.000,salário,ios,jovem digital,1
14593,ryan siqueira,42,m,porto velho,ro,personnalité,5,até r$ 2.000,salário,android,cliente tradicional,0
14594,thomas farias,49,m,sorocaba,sp,varejo,18,até r$ 2.000,corrente,ios,cliente tradicional,0
14595,juliana rocha,38,f,juiz de fora,mg,uniclass,9,r$ 5.001 – r$ 10.000,digital,ios,cliente tradicional,2
14596,alice farias,75,m,bauru,sp,varejo,24,até r$ 2.000,corrente,ios,idoso,0
14597,josé cunha,41,f,maringá,pr,varejo,5,até r$ 2.000,salário,android,cliente tradicional,0
14598,ana júlia cirino,34,m,petrópolis,rj,uniclass,7,r$ 2.001 – r$ 5.000,corrente,android,investidor,1
14599,melissa guerra,24,f,aparecida de goiânia,go,uniclass,3,até r$ 2.000,digital,android,jovem digital,0
14600,ana cecília vargas,69,f,mossoró,rn,varejo,10,r$ 5.001 – r$ 10.000,digital,ios,idoso,2
14601,ana cecília pimenta,21,f,jaboatão dos guararapes,pe,varejo,2,r$ 2.001 – r$ 5.000,salário,android,jovem digital,1
14602,luísa lima,37,f,itacoatiara,am,varejo,5,r$ 5.001 – r$ 10.000,salário,android,cliente tradicional,2
14603,anthony cavalcanti,41,f,são bernardo do campo,sp,varejo,7,r$ 5.001 – r$ 10.000,corrente,android,investidor,2
14604,vinícius pacheco,22,m,sorocaba,sp,varejo,0,r$ 5.001 – r$ 10.000,digital,android,jovem digital,2
14605,olivia lopes,27,m,chapecó,sc,uniclass,5,r$ 5.001 – r$ 10.000,digital,android,jovem digital,2
14606,liz correia,45,f,nova iguaçu,rj,varejo,19,até r$ 2.000,corrente,ios,cliente tradicional,0
14607,vitor gabriel cavalcanti,18,m,juiz de fora,mg,varejo,0,até r$ 2.000,digital,ios,jovem digital,0
14608,cauê siqueira,38,m,boa vista,rr,varejo,13,r$ 5.001 – r$ 10.000,corrente,android,cliente tradicional,2
14609,eduarda da cruz,22,m,cascavel,pr,uniclass,0,r$ 10.001 – r$ 20.000,digital,ios,jovem digital,3
14610,luiza sá,35,f,duque de caxias,rj,varejo,5,até r$ 2.000,salário,ios,cliente tradicional,0
14611,maria porto,47,m,montes claros,mg,uniclass,14,r$ 2.001 – r$ 5.000,corrente,android,investidor,1
14612,maria júlia pires,35,m,curitiba,pr,varejo,14,até r$ 2.000,digital,android,cliente tradicional,0
14613,ryan da mota,42,m,garanhuns,pe,varejo,5,acima de r$ 20.000,salário,android,cliente tradicional,4
14614,ísis porto,45,f,tangará da serra,mt,varejo,4,r$ 2.001 – r$ 5.000,corrente,android,cliente tradicional,1
14615,eloah cavalcanti,38,f,petrópolis,rj,uniclass,11,r$ 2.001 – r$ 5.000,digital,ios,investidor,1
14616,maria julia da conceição,39,m,são josé dos pinhais,pr,uniclass,8,r$ 2.001 – r$ 5.000,corrente,ios,investidor,1
14617,eduarda guerra,23,f,uberlândia,mg,varejo,0,r$ 5.001 – r$ 10.000,digital,ios,jovem digital,2
14618,francisco farias,70,f,novo hamburgo,rs,varejo,5,até r$ 2.000,salário,android,idoso,0
14619,luiz gustavo gomes,25,m,bauru,sp,varejo,4,r$ 2.001 – r$ 5.000,digital,ios,jovem digital,1
14620,isis freitas,44,f,são luís,ma,varejo,13,r$ 10.001 – r$ 20.000,corrente,android,cliente tradicional,3
14621,brenda nunes,41,f,cuiabá,mt,varejo,11,r$ 10.001 – r$ 20.000,corrente,android,cliente tradicional,3
14622,davi lucca da mata,39,m,santarém,pa,uniclass,5,r$ 2.001 – r$ 5.000,corrente,ios,investidor,1
14623,mariah teixeira,37,f,betim,mg,varejo,5,até r$ 2.000,salário,android,cliente tradicional,0
14624,heloisa castro,38,f,rio verde,go,varejo,10,r$ 2.001 – r$ 5.000,corrente,android,cliente tradicional,1
14625,ester viana,24,m,são josé,sc,varejo,3,até r$ 2.000,corrente,android,jovem digital,0
14626,thales porto,41,f,santana,ap,varejo,15,r$ 10.001 – r$ 20.000,corrente,android,cliente tradicional,3
14627,nina araújo,42,f,florianópolis,sc,uniclass,15,r$ 5.001 – r$ 10.000,digital,android,investidor,2
14628,lara leão,48,m,maringá,pr,personnalité,19,acima de r$ 20.000,corrente,android,premium,4
14629,ana clara caldeira,27,f,marabá,pa,varejo,4,até r$ 2.000,digital,android,jovem digital,0
14630,vitor melo,24,f,mossoró,rn,varejo,2,até r$ 2.000,digital,android,jovem digital,0
14631,ester câmara,38,f,ribeirão preto,sp,varejo,5,r$ 2.001 – r$ 5.000,salário,ios,cliente tradicional,1
14632,theo guerra,43,m,florianópolis,sc,uniclass,6,r$ 2.001 – r$ 5.000,corrente,ios,cliente tradicional,1
14633,ester castro,50,f,rio de janeiro,rj,uniclass,13,r$ 2.001 – r$ 5.000,corrente,ios,investidor,1
14634,alícia macedo,30,m,santos,sp,varejo,3,r$ 10.001 – r$ 20.000,digital,android,jovem digital,3
14635,vitor hugo teixeira,41,f,belo horizonte,mg,varejo,5,r$ 5.001 – r$ 10.000,salário,android,cliente tradicional,2
14636,isabel lopes,68,f,dourados,ms,varejo,5,r$ 2.001 – r$ 5.000,salário,android,idoso,1
14637,anna liz rios,21,f,juazeiro,ba,varejo,0,até r$ 2.000,corrente,android,jovem digital,0
14638,ravi lucca fernandes,42,m,juazeiro do norte,ce,varejo,5,r$ 2.001 – r$ 5.000,salário,android,cliente tradicional,1
14639,oliver novais,35,m,rorainópolis,rr,varejo,5,r$ 2.001 – r$ 5.000,salário,ios,cliente tradicional,1
14640,joana cardoso,45,f,salvador,ba,uniclass,7,r$ 2.001 – r$ 5.000,corrente,ios,premium,1
14641,camila souza,39,f,rio verde,go,personnalité,1,r$ 5.001 – r$ 10.000,corrente,android,investidor,2
14642,theo cassiano,47,m,ilhéus,ba,varejo,5,r$ 5.001 – r$ 10.000,salário,ios,cliente tradicional,2
14643,amanda costa,20,f,são paulo,sp,uniclass,1,r$ 2.001 – r$ 5.000,digital,android,jovem digital,1
14644,hellena monteiro,69,f,duque de caxias,rj,varejo,5,até r$ 2.000,salário,android,idoso,0
14645,kevin da rosa,38,m,betim,mg,varejo,7,r$ 2.001 – r$ 5.000,digital,android,cliente tradicional,1
14646,gustavo fernandes,39,f,criciúma,sc,uniclass,6,até r$ 2.000,digital,android,cliente tradicional,0
14647,maria laura barros,45,f,campinas,sp,varejo,5,acima de r$ 20.000,salário,android,cliente tradicional,4
14648,levi ramos,45,f,ribeirão preto,sp,uniclass,17,acima de r$ 20.000,corrente,ios,premium,4
14649,maria cecília ramos,34,f,vitória,es,varejo,3,r$ 2.001 – r$ 5.000,corrente,android,cliente tradicional,1
14650,larissa costa,74,f,feira de santana,ba,varejo,32,até r$ 2.000,corrente,ios,idoso,0
14651,ágatha câmara,46,f,lauro de freitas,ba,uniclass,3,r$ 10.001 – r$ 20.000,corrente,ios,premium,3
14652,ayla da mata,38,m,várzea grande,mt,uniclass,10,r$ 10.001 – r$ 20.000,corrente,ios,premium,3
14653,otávio ribeiro,29,f,santarém,pa,varejo,7,r$ 2.001 – r$ 5.000,digital,ios,jovem digital,1
14654,allana jesus,46,f,ananindeua,pa,varejo,14,r$ 2.001 – r$ 5.000,corrente,ios,cliente tradicional,1
14655,ágatha farias,24,m,porto nacional,to,uniclass,1,até r$ 2.000,digital,ios,jovem digital,0
14656,melissa souza,26,f,crato,ce,varejo,3,até r$ 2.000,salário,ios,jovem digital,0
14657,liz da cruz,25,m,pelotas,rs,varejo,3,r$ 2.001 – r$ 5.000,corrente,ios,jovem digital,1
14658,benjamim jesus,24,m,são bernardo do campo,sp,varejo,2,até r$ 2.000,digital,ios,jovem digital,0
14659,guilherme gonçalves,41,f,araguaína,to,uniclass,14,r$ 2.001 – r$ 5.000,digital,android,cliente tradicional,1
14660,stephany casa grande,20,m,são paulo,sp,varejo,0,r$ 2.001 – r$ 5.000,digital,android,jovem digital,1
14661,ana carolina nunes,74,f,florianópolis,sc,varejo,5,até r$ 2.000,salário,android,idoso,0
14662,maria isis pastor,46,f,itajaí,sc,varejo,5,até r$ 2.000,salário,ios,cliente tradicional,0
14663,renan pimenta,38,m,ribeirão preto,sp,varejo,3,r$ 2.001 – r$ 5.000,corrente,ios,cliente tradicional,1
14664,zoe viana,38,m,caxias,ma,varejo,13,r$ 2.001 – r$ 5.000,corrente,android,cliente tradicional,1
14665,eduardo leão,40,f,castanhal,pa,uniclass,5,r$ 2.001 – r$ 5.000,salário,ios,cliente tradicional,1
14666,gael fogaça,42,m,maringá,pr,varejo,7,r$ 2.001 – r$ 5.000,digital,android,cliente tradicional,1
14667,pietro rocha,46,m,canoas,rs,varejo,5,r$ 5.001 – r$ 10.000,salário,android,cliente tradicional,2
14668,melissa barros,23,m,brasília,df,varejo,2,r$ 10.001 – r$ 20.000,digital,android,jovem digital,3
14669,guilherme gonçalves,44,m,campinas,sp,varejo,19,r$ 5.001 – r$ 10.000,corrente,android,cliente tradicional,2
14670,olívia rezende,71,f,são paulo,sp,varejo,34,r$ 2.001 – r$ 5.000,corrente,android,idoso,1
14671,matteo sales,24,f,são gonçalo,rj,varejo,2,r$ 2.001 – r$ 5.000,digital,android,jovem digital,1
14672,maria eduarda borges,37,m,governador valadares,mg,varejo,4,r$ 2.001 – r$ 5.000,corrente,android,cliente tradicional,1
14673,benjamin da cruz,68,m,santos,sp,varejo,32,até r$ 2.000,digital,android,idoso,0
14674,augusto monteiro,25,m,são gonçalo,rj,uniclass,1,r$ 5.001 – r$ 10.000,digital,android,jovem digital,2
14675,oliver melo,63,m,são gonçalo do amarante,rn,varejo,11,r$ 2.001 – r$ 5.000,corrente,ios,idoso,1
14676,josé pedro garcia,37,f,bauru,sp,varejo,7,r$ 5.001 – r$ 10.000,digital,android,cliente tradicional,2
14677,dante melo,44,f,chapecó,sc,uniclass,9,acima de r$ 20.000,corrente,ios,cliente tradicional,4
14678,lucas gabriel vasconcelos,51,f,chapecó,sc,varejo,4,r$ 5.001 – r$ 10.000,corrente,ios,investidor,2
14679,anthony brito,23,m,ribeirão preto,sp,varejo,3,r$ 2.001 – r$ 5.000,corrente,android,jovem digital,1
14680,yan nascimento,47,m,rio de janeiro,rj,varejo,11,r$ 5.001 – r$ 10.000,digital,android,investidor,2
14681,lavínia mendes,26,f,são josé dos pinhais,pr,varejo,4,r$ 2.001 – r$ 5.000,salário,ios,jovem digital,1
14682,arthur miguel novais,37,m,juazeiro,ba,varejo,5,r$ 5.001 – r$ 10.000,salário,android,cliente tradicional,2
14683,joão lucas gomes,25,f,governador valadares,mg,varejo,2,r$ 10.001 – r$ 20.000,digital,ios,jovem digital,3
14684,yan oliveira,80,f,caxias do sul,rs,varejo,18,r$ 5.001 – r$ 10.000,corrente,ios,idoso,2
14685,oliver campos,41,m,marabá,pa,varejo,5,r$ 2.001 – r$ 5.000,corrente,android,cliente tradicional,1
14686,joão campos,40,f,rondonópolis,mt,uniclass,5,r$ 5.001 – r$ 10.000,corrente,android,cliente tradicional,2
14687,allana gonçalves,23,m,sorocaba,sp,varejo,0,r$ 5.001 – r$ 10.000,digital,ios,jovem digital,2
14688,matteo pastor,76,m,codó,ma,varejo,29,r$ 5.001 – r$ 10.000,corrente,ios,idoso,2
14689,ana cecília viana,26,f,são paulo,sp,uniclass,3,r$ 5.001 – r$ 10.000,corrente,ios,jovem digital,2
14690,luísa gonçalves,78,f,foz do iguaçu,pr,varejo,5,r$ 5.001 – r$ 10.000,salário,ios,idoso,2
14691,léo duarte,40,m,palmeira dos índios,al,varejo,18,até r$ 2.000,corrente,android,cliente tradicional,0
14692,agatha casa grande,70,f,governador valadares,mg,varejo,34,r$ 5.001 – r$ 10.000,corrente,android,idoso,2
14693,lucas gomes,25,m,campina grande,pb,varejo,2,r$ 2.001 – r$ 5.000,digital,ios,jovem digital,1
14694,ana carolina ferreira,35,m,betim,mg,varejo,4,r$ 5.001 – r$ 10.000,corrente,ios,cliente tradicional,2
14695,jade costela,44,m,bayeux,pb,varejo,19,r$ 2.001 – r$ 5.000,digital,android,cliente tradicional,1
14696,mateus peixoto,40,m,caucaia,ce,uniclass,10,r$ 5.001 – r$ 10.000,corrente,android,cliente tradicional,2
14697,henrique marques,49,m,niterói,rj,personnalité,14,acima de r$ 20.000,corrente,ios,premium,4
14698,joão lucas souza,48,f,parintins,am,varejo,15,acima de r$ 20.000,corrente,ios,investidor,4
14699,ana clara albuquerque,41,m,nova iguaçu,rj,varejo,7,até r$ 2.000,corrente,android,cliente tradicional,0
14700,pedro gonçalves,36,f,londrina,pr,varejo,0,acima de r$ 20.000,salário,android,cliente tradicional,4
