id_cliente,nome,idade,sexo,cidade,uf,segmento,tempo_relacionamento,faixa_renda,tipo_conta,app_favorito,persona
19565,Levi Azevedo,49,M,Ribeirão Preto,SP,Uniclass,16,R$ 10.001 – R$ 20.000,Digital,Android,Premium
19566,Emanuella Monteiro,48,F,Vitória da Conquista,BA,Varejo,14,R$ 5.001 – R$ 10.000,Corrente,iOS,Investidor
19567,João Costela,43,M,Olinda,PE,Personnalité,14,R$ 10.001 – R$ 20.000,Corrente,Android,Investidor
19568,Erick Silva,40,M,Tangará da Serra,MT,Varejo,7,Até R$ 2.000,Digital,Android,Cliente Tradicional
19569,Juan Duarte,25,M,Jaboatão dos Guararapes,PE,Varejo,1,R$ 5.001 – R$ 10.000,Corrente,Android,Jovem Digital
19570,Juan da Mota,40,M,Iguatu,CE,Uniclass,4,R$ 2.001 – R$ 5.000,Digital,iOS,Cliente Tradicional
19571,Luiz Henrique Costa,69,M,Nova Iguaçu,RJ,Varejo,18,R$ 5.001 – R$ 10.000,Digital,Android,Idoso
19572,Carolina Cassiano,38,F,Betim,MG,Varejo,12,Até R$ 2.000,Digital,Android,Investidor
19573,Carolina Souza,26,F,Natal,RN,Varejo,5,R$ 2.001 – R$ 5.000,Digital,Android,Jovem Digital
19574,Heloisa Andrade,23,F,Juiz de Fora,MG,Varejo,1,Até R$ 2.000,Digital,Android,Jovem Digital
19575,Alexandre Moreira,43,F,Ponta Grossa,PR,Uniclass,11,R$ 5.001 – R$ 10.000,Corrente,iOS,Cliente Tradicional
19576,Aurora Souza,24,M,Campinas,SP,Uniclass,0,R$ 10.001 – R$ 20.000,Corrente,Android,Jovem Digital
19577,Rebeca Pinto,43,F,Imperatriz,MA,Varejo,14,Até R$ 2.000,Digital,Android,Cliente Tradicional
19578,Ana Luiza Peixoto,23,F,Vitória da Conquista,BA,Varejo,3,R$ 2.001 – R$ 5.000,Digital,Android,Jovem Digital
19579,Heloisa Azevedo,42,F,Águas Lindas de Goiás,GO,Varejo,7,R$ 2.001 – R$ 5.000,Corrente,iOS,Cliente Tradicional
19580,Marcela Cirino,43,F,Curitiba,PR,Personnalité,6,Até R$ 2.000,Corrente,iOS,Premium
19581,Henrique Fonseca,27,F,Campo Grande,MS,Uniclass,5,R$ 10.001 – R$ 20.000,Digital,iOS,Jovem Digital
19582,Daniel Fernandes,40,F,Sobral,CE,Personnalité,12,R$ 10.001 – R$ 20.000,Corrente,iOS,Premium
19583,Kaique Albuquerque,24,F,Duque de Caxias,RJ,Varejo,1,Acima de R$ 20.000,Digital,Android,Jovem Digital
19584,Eloah Siqueira,73,M,Ilhéus,BA,Varejo,33,R$ 5.001 – R$ 10.000,Corrente,Android,Idoso
19585,Rafael Farias,77,F,Petrolina,PE,Varejo,51,R$ 2.001 – R$ 5.000,Corrente,iOS,Idoso
19586,Miguel Vargas,43,F,Novo Hamburgo,RS,Varejo,10,Até R$ 2.000,Corrente,Android,Investidor
19587,Erick Correia,48,F,Olinda,PE,Uniclass,12,R$ 10.001 – R$ 20.000,Corrente,Android,Premium
19588,Isaac Moraes,40,F,Itacoatiara,AM,Uniclass,6,R$ 10.001 – R$ 20.000,Corrente,iOS,Investidor
19589,Yago Freitas,60,M,Campos dos Goytacazes,RJ,Varejo,5,R$ 2.001 – R$ 5.000,Salário,iOS,Idoso
19590,Júlia Almeida,35,M,Codó,MA,Personnalité,4,R$ 2.001 – R$ 5.000,Corrente,Android,Investidor
19591,Bella Pimenta,41,M,Novo Hamburgo,RS,Varejo,5,R$ 2.001 – R$ 5.000,Salário,iOS,Cliente Tradicional
19592,Raul da Paz,53,F,Camaçari,BA,Varejo,6,Acima de R$ 20.000,Corrente,iOS,Investidor
19593,Kaique da Cruz,29,F,Imperatriz,MA,Varejo,7,R$ 2.001 – R$ 5.000,Corrente,iOS,Jovem Digital
19594,Kaique Cardoso,77,M,Cariacica,ES,Varejo,41,Até R$ 2.000,Corrente,Android,Idoso
19595,Josué Abreu,44,M,Ariquemes,RO,Uniclass,3,Acima de R$ 20.000,Corrente,Android,Investidor
19596,Enzo Gabriel Casa Grande,48,M,Mauá,SP,Uniclass,5,Acima de R$ 20.000,Corrente,iOS,Premium
19597,Vitor Hugo da Luz,22,M,Camaçari,BA,Varejo,1,Até R$ 2.000,Salário,iOS,Jovem Digital
19598,Rael Silveira,37,F,Ribeirão Preto,SP,Varejo,11,R$ 2.001 – R$ 5.000,Corrente,Android,Cliente Tradicional
19599,Henrique Vieira,39,F,Belo Horizonte,MG,Varejo,10,R$ 5.001 – R$ 10.000,Digital,Android,Cliente Tradicional
19600,Yuri Sampaio,40,F,Recife,PE,Uniclass,10,R$ 5.001 – R$ 10.000,Corrente,Android,Cliente Tradicional
19601,Dom da Mota,38,M,Tangará da Serra,MT,Uniclass,4,R$ 5.001 – R$ 10.000,Corrente,Android,Investidor
19602,Bento Nascimento,39,M,Patos,PB,Varejo,5,Até R$ 2.000,Corrente,iOS,Cliente Tradicional
19603,Maria Vitória Moraes,49,M,Porto Alegre,RS,Uniclass,6,R$ 10.001 – R$ 20.000,Digital,Android,Investidor
19604,Pedro Miguel da Luz,84,F,Osasco,SP,Uniclass,5,Até R$ 2.000,Salário,Android,Idoso
19605,Matteo Rodrigues,24,M,Ribeirão Preto,SP,Varejo,2,Acima de R$ 20.000,Digital,Android,Jovem Digital
19606,Maria Flor Mendes,48,M,Mauá,SP,Personnalité,12,R$ 5.001 – R$ 10.000,Corrente,Android,Premium
19607,Yasmin Cassiano,44,F,Maringá,PR,Varejo,15,R$ 2.001 – R$ 5.000,Digital,Android,Investidor
19608,Ana Júlia Aparecida,49,F,Rorainópolis,RR,Personnalité,20,R$ 5.001 – R$ 10.000,Corrente,iOS,Premium
19609,Kaique Brito,25,F,Belo Horizonte,MG,Varejo,1,R$ 2.001 – R$ 5.000,Digital,iOS,Jovem Digital
19610,Ian Lima,19,F,Nova Iguaçu,RJ,Uniclass,0,R$ 2.001 – R$ 5.000,Digital,Android,Jovem Digital
19611,Sofia Casa Grande,41,F,Timon,MA,Varejo,18,R$ 2.001 – R$ 5.000,Corrente,Android,Cliente Tradicional
19612,Rafael Borges,40,F,Vila Velha,ES,Varejo,5,R$ 2.001 – R$ 5.000,Salário,iOS,Cliente Tradicional
19613,Pedro Henrique Mendonça,43,F,São Bernardo do Campo,SP,Varejo,13,Até R$ 2.000,Corrente,iOS,Cliente Tradicional
19614,Pietra Barros,26,F,Mauá,SP,Uniclass,2,Até R$ 2.000,Corrente,iOS,Jovem Digital
19615,Milena Caldeira,21,F,Belo Horizonte,MG,Uniclass,1,R$ 5.001 – R$ 10.000,Corrente,Android,Jovem Digital
19616,Arthur Aparecida,32,M,Foz do Iguaçu,PR,Varejo,5,R$ 2.001 – R$ 5.000,Salário,Android,Cliente Tradicional
19617,Hadassa Cassiano,37,F,Belo Horizonte,MG,Varejo,5,Até R$ 2.000,Salário,Android,Cliente Tradicional
19618,Ana Lívia Castro,23,M,Paulista,PE,Varejo,1,Até R$ 2.000,Digital,iOS,Jovem Digital
19619,Julia Ferreira,45,M,Feira de Santana,BA,Varejo,12,Até R$ 2.000,Corrente,Android,Cliente Tradicional
19620,Maria Fernanda Moreira,47,F,Contagem,MG,Varejo,14,R$ 5.001 – R$ 10.000,Corrente,iOS,Investidor
19621,Luara Cunha,25,F,Uberaba,MG,Varejo,1,Até R$ 2.000,Digital,iOS,Jovem Digital
19622,Brenda Fonseca,45,M,Sorocaba,SP,Varejo,16,Até R$ 2.000,Digital,Android,Cliente Tradicional
19623,Mirella Melo,40,F,Osasco,SP,Varejo,5,R$ 5.001 – R$ 10.000,Salário,iOS,Cliente Tradicional
19624,Marcela da Paz,44,F,Feira de Santana,BA,Uniclass,9,R$ 2.001 – R$ 5.000,Corrente,Android,Cliente Tradicional
19625,Cecilia Cardoso,20,F,Mossoró,RN,Uniclass,0,R$ 2.001 – R$ 5.000,Corrente,iOS,Jovem Digital
19626,Lara Cunha,41,M,Goiânia,GO,Varejo,10,R$ 5.001 – R$ 10.000,Corrente,Android,Cliente Tradicional
19627,Ana Clara Montenegro,27,F,Feira de Santana,BA,Varejo,2,Até R$ 2.000,Corrente,Android,Jovem Digital
19628,Rebeca Nascimento,39,M,Campinas,SP,Personnalité,5,R$ 10.001 – R$ 20.000,Digital,Android,Investidor
19629,João Pedro Costa,47,F,Imperatriz,MA,Varejo,5,Acima de R$ 20.000,Corrente,iOS,Premium
19630,Marina Pires,43,M,Foz do Iguaçu,PR,Uniclass,7,R$ 10.001 – R$ 20.000,Corrente,iOS,Cliente Tradicional
19631,Kaique Dias,68,F,Uberaba,MG,Varejo,38,Até R$ 2.000,Corrente,Android,Idoso
19632,Ana Lívia da Rocha,52,M,Ilhéus,BA,Uniclass,16,Acima de R$ 20.000,Digital,iOS,Premium
19633,Marcelo Cardoso,65,M,Ribeirão Preto,SP,Varejo,5,R$ 2.001 – R$ 5.000,Salário,Android,Idoso
19634,Aurora Costa,23,F,Parnaíba,PI,Personnalité,2,Até R$ 2.000,Digital,Android,Jovem Digital
19635,Beatriz Camargo,26,F,Santa Maria,RS,Varejo,0,Até R$ 2.000,Digital,iOS,Jovem Digital
19636,Davi Luiz Martins,39,F,Nova Iguaçu,RJ,Uniclass,9,R$ 10.001 – R$ 20.000,Corrente,Android,Investidor
19637,Sara Rocha,24,F,Joinville,SC,Varejo,1,R$ 2.001 – R$ 5.000,Digital,Android,Jovem Digital
19638,Marcelo Novaes,24,F,Águas Lindas de Goiás,GO,Uniclass,2,Até R$ 2.000,Digital,Android,Jovem Digital
19639,Benicio Farias,28,F,Rio Verde,GO,Uniclass,6,R$ 5.001 – R$ 10.000,Corrente,iOS,Jovem Digital
19640,Caleb da Cruz,39,M,Criciúma,SC,Varejo,8,R$ 10.001 – R$ 20.000,Corrente,Android,Cliente Tradicional
19641,Theodoro Fernandes,77,F,Contagem,MG,Varejo,29,R$ 10.001 – R$ 20.000,Corrente,Android,Idoso
19642,Emanuelly da Conceição,20,M,São José dos Pinhais,PR,Uniclass,2,R$ 2.001 – R$ 5.000,Corrente,Android,Jovem Digital
19643,Sara Cirino,39,F,Montes Claros,MG,Personnalité,18,Acima de R$ 20.000,Digital,Android,Premium
19644,Nina Melo,42,M,Londrina,PR,Uniclass,8,R$ 10.001 – R$ 20.000,Digital,Android,Cliente Tradicional
19645,Liam Abreu,18,M,Criciúma,SC,Varejo,1,R$ 5.001 – R$ 10.000,Digital,Android,Jovem Digital
19646,Vinicius Macedo,20,F,Sena Madureira,AC,Varejo,1,R$ 2.001 – R$ 5.000,Digital,iOS,Jovem Digital
19647,Isabella Melo,56,F,Guarulhos,SP,Uniclass,9,Acima de R$ 20.000,Corrente,iOS,Premium
19648,Luara Garcia,76,F,Vitória da Conquista,BA,Uniclass,5,R$ 5.001 – R$ 10.000,Salário,Android,Idoso
19649,Gabriela Santos,51,M,Rio Branco,AC,Personnalité,15,Acima de R$ 20.000,Digital,iOS,Premium
19650,Caio Nascimento,72,M,Rorainópolis,RR,Uniclass,36,Até R$ 2.000,Corrente,Android,Idoso
19651,José Miguel Nogueira,42,F,Paulista,PE,Varejo,7,R$ 2.001 – R$ 5.000,Corrente,iOS,Cliente Tradicional
19652,Zoe Monteiro,51,F,Serra,ES,Uniclass,5,R$ 10.001 – R$ 20.000,Corrente,iOS,Investidor
19653,Ana Clara Duarte,46,M,Caucaia,CE,Personnalité,8,Acima de R$ 20.000,Corrente,iOS,Premium
19654,Melissa Machado,34,M,Parnamirim,RN,Varejo,3,R$ 10.001 – R$ 20.000,Salário,Android,Cliente Tradicional
19655,Emanuel Silveira,40,M,Lagarto,SE,Varejo,11,R$ 5.001 – R$ 10.000,Corrente,Android,Cliente Tradicional
19656,José Pedro Araújo,48,F,Campos dos Goytacazes,RJ,Varejo,21,R$ 2.001 – R$ 5.000,Corrente,iOS,Investidor
19657,Maria Julia Dias,41,M,Governador Valadares,MG,Varejo,8,Acima de R$ 20.000,Corrente,iOS,Cliente Tradicional
19658,Oliver Barbosa,44,F,Bayeux,PB,Uniclass,8,Até R$ 2.000,Corrente,iOS,Cliente Tradicional
19659,Pedro Silva,35,M,São Bernardo do Campo,SP,Personnalité,10,R$ 10.001 – R$ 20.000,Corrente,Android,Investidor
19660,Heloisa Novais,27,F,Parintins,AM,Varejo,2,Acima de R$ 20.000,Digital,iOS,Jovem Digital
19661,Eloah Pereira,28,F,Ceilândia,DF,Uniclass,5,R$ 2.001 – R$ 5.000,Digital,iOS,Jovem Digital
19662,Mateus Caldeira,25,F,Curitiba,PR,Varejo,2,Até R$ 2.000,Corrente,iOS,Jovem Digital
19663,Esther Vasconcelos,26,F,João Pessoa,PB,Varejo,1,Até R$ 2.000,Digital,Android,Jovem Digital
19664,João Gabriel Gonçalves,42,M,Marabá,PA,Personnalité,7,R$ 5.001 – R$ 10.000,Corrente,Android,Premium
19665,José Miguel Brito,20,M,Caucaia,CE,Varejo,1,R$ 2.001 – R$ 5.000,Corrente,Android,Jovem Digital
19666,Bernardo Mendes,74,M,Santos,SP,Varejo,33,R$ 2.001 – R$ 5.000,Corrente,iOS,Idoso
19667,Ana Carolina Silva,39,F,São José dos Pinhais,PR,Varejo,13,R$ 5.001 – R$ 10.000,Digital,Android,Cliente Tradicional
19668,Enzo da Cunha,40,M,Niterói,RJ,Varejo,5,Até R$ 2.000,Salário,Android,Cliente Tradicional
19669,Vinicius Câmara,38,M,Mauá,SP,Varejo,1,R$ 5.001 – R$ 10.000,Salário,Android,Cliente Tradicional
19670,André Porto,26,M,Pelotas,RS,Varejo,5,R$ 2.001 – R$ 5.000,Digital,Android,Jovem Digital
19671,Joaquim Albuquerque,50,F,Rio de Janeiro,RJ,Varejo,12,R$ 10.001 – R$ 20.000,Corrente,iOS,Cliente Tradicional
19672,Hellena Barros,69,M,Mauá,SP,Varejo,7,R$ 10.001 – R$ 20.000,Corrente,Android,Idoso
19673,Agatha da Paz,44,F,Santana,AP,Varejo,5,Até R$ 2.000,Salário,Android,Cliente Tradicional
19674,Eduarda Casa Grande,27,F,Caucaia,CE,Varejo,2,R$ 2.001 – R$ 5.000,Corrente,iOS,Jovem Digital
19675,Giovanna das Neves,76,M,Mossoró,RN,Varejo,5,R$ 2.001 – R$ 5.000,Salário,iOS,Idoso
19676,Clarice Santos,53,F,Uberlândia,MG,Personnalité,19,R$ 10.001 – R$ 20.000,Corrente,iOS,Premium
19677,Maria Eduarda das Neves,20,M,São Paulo,SP,Varejo,0,Até R$ 2.000,Salário,iOS,Jovem Digital
19678,Vitor Hugo Costela,33,F,Campinas,SP,Varejo,3,Até R$ 2.000,Corrente,Android,Cliente Tradicional
19679,Paulo Azevedo,37,F,Vitória,ES,Personnalité,6,R$ 5.001 – R$ 10.000,Corrente,iOS,Investidor
19680,Maria Luiza Brito,23,F,Contagem,MG,Varejo,2,R$ 2.001 – R$ 5.000,Digital,iOS,Jovem Digital
19681,Joaquim Rodrigues,40,M,Montes Claros,MG,Varejo,9,R$ 2.001 – R$ 5.000,Corrente,iOS,Cliente Tradicional
19682,Eloá da Conceição,41,F,São Bernardo do Campo,SP,Varejo,5,R$ 2.001 – R$ 5.000,Salário,Android,Cliente Tradicional
19683,Rafael da Cruz,43,M,Mauá,SP,Personnalité,17,R$ 10.001 – R$ 20.000,Corrente,iOS,Investidor
19684,Yuri Viana,39,F,Duque de Caxias,RJ,Varejo,11,Até R$ 2.000,Corrente,Android,Cliente Tradicional
19685,Manuella Cavalcante,24,M,Natal,RN,Varejo,3,Até R$ 2.000,Digital,Android,Jovem Digital
19686,Luana Pimenta,41,M,Feira de Santana,BA,Varejo,13,R$ 2.001 – R$ 5.000,Corrente,Android,Cliente Tradicional
19687,Maria Helena Alves,25,F,Criciúma,SC,Varejo,3,R$ 2.001 – R$ 5.000,Digital,iOS,Jovem Digital
19688,Francisco Alves,25,M,Santos,SP,Varejo,1,R$ 5.001 – R$ 10.000,Corrente,Android,Jovem Digital
19689,Caleb Souza,21,M,Manaus,AM,Varejo,0,Até R$ 2.000,Digital,iOS,Jovem Digital
19690,Noah Vieira,46,F,Rio de Janeiro,RJ,Uniclass,11,R$ 5.001 – R$ 10.000,Corrente,Android,Cliente Tradicional
19691,Ana Julia Câmara,41,M,Rio Verde,GO,Uniclass,2,R$ 5.001 – R$ 10.000,Corrente,iOS,Cliente Tradicional
19692,Ana Beatriz da Rosa,41,F,Santos,SP,Varejo,5,R$ 5.001 – R$ 10.000,Salário,iOS,Cliente Tradicional
19693,Maysa Fonseca,31,M,Manacapuru,AM,Varejo,6,Acima de R$ 20.000,Corrente,Android,Investidor
19694,Vitória Sampaio,35,F,Camaçari,BA,Personnalité,5,R$ 10.001 – R$ 20.000,Corrente,iOS,Investidor
19695,Eduarda Novaes,26,M,Feira de Santana,BA,Uniclass,3,R$ 10.001 – R$ 20.000,Digital,iOS,Jovem Digital
19696,Júlia Pires,38,M,Uberlândia,MG,Personnalité,7,Até R$ 2.000,Corrente,Android,Cliente Tradicional
19697,Davi Miguel Siqueira,38,M,Duque de Caxias,RJ,Varejo,5,Até R$ 2.000,Salário,iOS,Cliente Tradicional
19698,Sofia Moura,35,F,Pelotas,RS,Uniclass,11,R$ 2.001 – R$ 5.000,Corrente,iOS,Cliente Tradicional
19699,Natália Borges,36,M,Garanhuns,PE,Varejo,2,R$ 2.001 – R$ 5.000,Corrente,Android,Cliente Tradicional
19700,Maria Laura Moraes,44,M,Jaboatão dos Guararapes,PE,Personnalité,5,R$ 10.001 – R$ 20.000,Salário,Android,Cliente Tradicional
19701,Isis Aragão,43,M,Duque de Caxias,RJ,Varejo,5,Até R$ 2.000,Salário,iOS,Investidor
19702,José Pedro Camargo,37,F,Parintins,AM,Varejo,9,R$ 5.001 – R$ 10.000,Corrente,iOS,Cliente Tradicional
19703,Emanuelly Oliveira,25,M,Uberaba,MG,Varejo,5,R$ 5.001 – R$ 10.000,Corrente,Android,Jovem Digital
19704,Leandro Monteiro,38,M,São José,SC,Uniclass,7,R$ 5.001 – R$ 10.000,Digital,iOS,Cliente Tradicional
19705,Thomas Cunha,25,F,São Gonçalo,RJ,Varejo,3,R$ 2.001 – R$ 5.000,Salário,Android,Jovem Digital
19706,Maria Alice Lopes,23,M,Canoas,RS,Varejo,3,R$ 2.001 – R$ 5.000,Corrente,Android,Jovem Digital
19707,Pedro Lucas Moraes,34,F,Niterói,RJ,Varejo,3,R$ 5.001 – R$ 10.000,Corrente,Android,Cliente Tradicional
19708,José Miguel Mendonça,34,F,Maringá,PR,Uniclass,10,R$ 2.001 – R$ 5.000,Corrente,iOS,Investidor
19709,Alícia Pacheco,42,M,Mauá,SP,Varejo,4,R$ 2.001 – R$ 5.000,Corrente,Android,Cliente Tradicional
19710,Caleb Costela,40,F,Itacoatiara,AM,Uniclass,9,R$ 5.001 – R$ 10.000,Corrente,Android,Cliente Tradicional
19711,Paulo Campos,32,F,Cascavel,PR,Uniclass,6,Até R$ 2.000,Corrente,Android,Cliente Tradicional
19712,Lorenzo Cavalcante,37,F,Aparecida de Goiânia,GO,Uniclass,10,R$ 10.001 – R$ 20.000,Corrente,iOS,Premium
19713,Marcelo da Conceição,21,M,Jaboatão dos Guararapes,PE,Varejo,1,Até R$ 2.000,Digital,iOS,Jovem Digital
19714,Aurora da Luz,27,M,Santa Maria,RS,Varejo,5,R$ 5.001 – R$ 10.000,Digital,iOS,Jovem Digital
19715,Bruno Macedo,45,F,Vitória da Conquista,BA,Varejo,5,R$ 5.001 – R$ 10.000,Salário,iOS,Investidor
19716,Arthur da Rocha,20,M,São Bernardo do Campo,SP,Varejo,0,R$ 2.001 – R$ 5.000,Salário,Android,Jovem Digital
19717,Manuella Costela,39,F,Governador Valadares,MG,Varejo,8,R$ 5.001 – R$ 10.000,Corrente,Android,Cliente Tradicional
19718,Isaac das Neves,34,M,Belo Horizonte,MG,Varejo,8,R$ 2.001 – R$ 5.000,Digital,Android,Cliente Tradicional
19719,Sabrina Cunha,21,M,São Bernardo do Campo,SP,Varejo,2,R$ 10.001 – R$ 20.000,Corrente,Android,Jovem Digital
19720,Isabela Novais,73,F,Mauá,SP,Varejo,34,R$ 2.001 – R$ 5.000,Corrente,Android,Idoso
19721,Maria Fernanda das Neves,44,F,Belo Horizonte,MG,Varejo,21,Até R$ 2.000,Corrente,Android,Cliente Tradicional
19722,Maria Clara Melo,41,F,Pelotas,RS,Varejo,8,R$ 2.001 – R$ 5.000,Corrente,iOS,Cliente Tradicional
19723,Maysa da Cunha,23,F,Sorocaba,SP,Varejo,3,R$ 5.001 – R$ 10.000,Salário,Android,Jovem Digital
19724,Anthony Gabriel Marques,35,F,Paulista,PE,Varejo,4,Até R$ 2.000,Digital,iOS,Cliente Tradicional
19725,Arthur Miguel Câmara,44,M,Goiânia,GO,Varejo,10,R$ 10.001 – R$ 20.000,Digital,iOS,Investidor
19726,Isis Gomes,44,F,Rio de Janeiro,RJ,Varejo,5,R$ 10.001 – R$ 20.000,Corrente,Android,Cliente Tradicional
19727,Juliana Teixeira,44,M,Corumbá,MS,Personnalité,10,R$ 10.001 – R$ 20.000,Corrente,iOS,Premium
19728,Clarice Guerra,21,F,Iguatu,CE,Varejo,2,R$ 2.001 – R$ 5.000,Digital,Android,Jovem Digital
19729,Apollo Abreu,42,M,Campinas,SP,Uniclass,10,R$ 5.001 – R$ 10.000,Corrente,Android,Investidor
19730,Manuella Garcia,39,F,Uberlândia,MG,Uniclass,8,R$ 10.001 – R$ 20.000,Digital,iOS,Investidor
19731,João Lucas Castro,36,M,Ariquemes,RO,Varejo,5,Até R$ 2.000,Salário,Android,Cliente Tradicional
19732,Ísis Cassiano,44,F,Juiz de Fora,MG,Varejo,19,Até R$ 2.000,Digital,Android,Cliente Tradicional
19733,Isaque Cirino,45,M,Petrolina,PE,Personnalité,10,R$ 5.001 – R$ 10.000,Corrente,iOS,Investidor
19734,Stephany Cardoso,38,M,Ribeirão Preto,SP,Varejo,5,R$ 2.001 – R$ 5.000,Salário,Android,Cliente Tradicional
19735,Isaque Pacheco,41,F,Sorocaba,SP,Uniclass,9,Até R$ 2.000,Digital,iOS,Cliente Tradicional
19736,Otávio Montenegro,39,M,Bayeux,PB,Uniclass,13,R$ 2.001 – R$ 5.000,Corrente,Android,Cliente Tradicional
19737,Kamilly Nascimento,42,M,Bayeux,PB,Uniclass,16,Acima de R$ 20.000,Corrente,Android,Premium
19738,Lucas Mendes,73,M,Uberaba,MG,Varejo,5,Até R$ 2.000,Salário,Android,Idoso
19739,Vicente Teixeira,68,F,Boa Vista,RR,Uniclass,21,R$ 5.001 – R$ 10.000,Corrente,iOS,Idoso
19740,Lunna Carvalho,48,F,Ananindeua,PA,Personnalité,11,R$ 5.001 – R$ 10.000,Digital,Android,Premium
19741,Letícia da Luz,47,F,Belo Horizonte,MG,Varejo,10,Até R$ 2.000,Corrente,iOS,Investidor
19742,Pedro Peixoto,42,M,Bauru,SP,Varejo,5,R$ 5.001 – R$ 10.000,Corrente,iOS,Investidor
19743,Noah Costa,25,F,Pelotas,RS,Varejo,2,Até R$ 2.000,Corrente,iOS,Jovem Digital
19744,Antônio da Rosa,46,M,Jaboatão dos Guararapes,PE,Varejo,16,Até R$ 2.000,Corrente,iOS,Cliente Tradicional
19745,Eloah Ramos,40,M,Brasília,DF,Varejo,14,R$ 2.001 – R$ 5.000,Digital,Android,Cliente Tradicional
19746,Lorena Nunes,74,M,Várzea Grande,MT,Varejo,35,R$ 2.001 – R$ 5.000,Corrente,iOS,Idoso
19747,Lucas Gabriel Ribeiro,21,M,Sorocaba,SP,Varejo,1,R$ 2.001 – R$ 5.000,Digital,Android,Jovem Digital
19748,Brayan Guerra,25,M,Caruaru,PE,Varejo,1,Até R$ 2.000,Digital,iOS,Jovem Digital
19749,Isadora Ribeiro,46,F,Porto Alegre,RS,Varejo,6,R$ 2.001 – R$ 5.000,Corrente,Android,Cliente Tradicional
19750,Isabella Andrade,20,M,Rio Branco,AC,Personnalité,0,R$ 5.001 – R$ 10.000,Digital,iOS,Jovem Digital
19751,Yago Nogueira,74,F,Campinas,SP,Varejo,5,R$ 2.001 – R$ 5.000,Salário,Android,Idoso
19752,Clarice da Conceição,38,F,Montes Claros,MG,Uniclass,12,R$ 2.001 – R$ 5.000,Corrente,iOS,Cliente Tradicional
19753,Gabriel Cirino,24,F,Belo Horizonte,MG,Varejo,2,Até R$ 2.000,Corrente,iOS,Jovem Digital
19754,Nathan da Cunha,20,M,Mauá,SP,Varejo,0,R$ 2.001 – R$ 5.000,Digital,iOS,Jovem Digital
19755,Vinícius Costela,47,M,Campinas,SP,Uniclass,16,R$ 5.001 – R$ 10.000,Corrente,Android,Investidor
19756,Carolina Moreira,81,F,Juazeiro do Norte,CE,Varejo,20,Até R$ 2.000,Corrente,Android,Idoso
19757,Yuri Pacheco,35,F,Juazeiro,BA,Varejo,5,Acima de R$ 20.000,Salário,iOS,Cliente Tradicional
19758,Fernando Camargo,24,F,São Paulo,SP,Varejo,2,Até R$ 2.000,Digital,Android,Jovem Digital
19759,Raquel Ribeiro,37,F,Bauru,SP,Varejo,0,R$ 5.001 – R$ 10.000,Corrente,Android,Cliente Tradicional
19760,Ana Luiza Lopes,21,M,Contagem,MG,Varejo,1,Até R$ 2.000,Corrente,iOS,Jovem Digital
19761,Clara Brito,24,M,Foz do Iguaçu,PR,Varejo,3,R$ 10.001 – R$ 20.000,Digital,Android,Jovem Digital
19762,Leandro da Luz,41,M,Osasco,SP,Varejo,13,R$ 2.001 – R$ 5.000,Corrente,iOS,Cliente Tradicional
19763,Luiz Miguel Campos,46,M,Sorocaba,SP,Personnalité,12,R$ 5.001 – R$ 10.000,Corrente,Android,Investidor
19764,Benjamin Gomes,40,F,Governador Valadares,MG,Varejo,0,R$ 5.001 – R$ 10.000,Corrente,Android,Cliente Tradicional
19765,Ravy Martins,22,F,Crato,CE,Uniclass,1,Até R$ 2.000,Digital,Android,Jovem Digital
19766,Felipe Melo,44,F,Sinop,MT,Personnalité,7,R$ 2.001 – R$ 5.000,Corrente,Android,Premium
19767,Arthur Miguel das Neves,26,M,João Pessoa,PB,Varejo,2,R$ 2.001 – R$ 5.000,Digital,Android,Jovem Digital
19768,Rael Vieira,44,F,Caucaia,CE,Varejo,5,Até R$ 2.000,Salário,iOS,Cliente Tradicional
19769,Fernanda da Cunha,41,F,Gravataí,RS,Personnalité,7,R$ 10.001 – R$ 20.000,Corrente,Android,Premium
19770,Sarah Brito,22,F,São Bernardo do Campo,SP,Varejo,2,R$ 2.001 – R$ 5.000,Digital,Android,Jovem Digital
19771,Enzo Sales,39,M,Ponta Grossa,PR,Varejo,8,Até R$ 2.000,Digital,iOS,Cliente Tradicional
19772,Juliana Siqueira,37,M,Blumenau,SC,Varejo,5,Até R$ 2.000,Salário,Android,Cliente Tradicional
19773,Camila Pacheco,41,M,Cruzeiro do Sul,AC,Varejo,9,Até R$ 2.000,Corrente,Android,Cliente Tradicional
19774,Clara Fonseca,39,M,Jaboatão dos Guararapes,PE,Varejo,5,Até R$ 2.000,Salário,iOS,Cliente Tradicional
19775,Esther Oliveira,46,M,Santa Maria,RS,Uniclass,6,Acima de R$ 20.000,Corrente,iOS,Premium
19776,Valentim Cavalcante,23,M,Ananindeua,PA,Varejo,1,R$ 2.001 – R$ 5.000,Digital,iOS,Jovem Digital
19777,Diogo Pinto,42,F,Rio Verde,GO,Uniclass,11,Até R$ 2.000,Digital,iOS,Cliente Tradicional
19778,Thales Monteiro,78,F,Caucaia,CE,Varejo,19,Acima de R$ 20.000,Corrente,Android,Idoso
19779,Miguel Caldeira,39,M,Belo Horizonte,MG,Varejo,5,Até R$ 2.000,Digital,Android,Cliente Tradicional
